id,slug,url,name,description,category,platform,platform_role,tags,authors,repository,repository_host,registry,registry_name,doi,publication,website,blogpost,youtube,twitter,internetarchive,notes
48091f,heripo-engine,https://open-archaeo.info/post/heripo-engine/,heripo engine,TypeScript library for extracting structured data from archaeological excavation report PDFs using Docling and LLM-powered analysis,Packages and libraries,JavaScript,language,Data management|Machine learning|Schemas and ontologies|Drivers and IO,heripo lab,https://github.com/heripo-lab/heripo-engine,GitHub,,,,https://doi.org/10.22755/kjchs.2025.58.3.34,https://engine-demo.heripo.org,,,,,
bd36c2,heritage-scribe,https://open-archaeo.info/post/heritage-scribe/,heritage-scribe,A lightweight web application for creating AI‑generated catalogue entries and conservation assessments of archaeological sites and artworks.,Standalone software,Python,language,Museums|Machine learning,sohinimallick16,https://github.com/sohinimallick16/heritage-scribe,GitHub,,,,,,,,,,
6a9896,heurist,https://open-archaeo.info/post/heurist/,heurist,"A web-based data management infrastructure that allows researchers to design, create, manage, analyse and publish their own richly-structured database(s) through a simple web interface, without the need for programmers or consultants.",Standalone software,,,Data management,HeuristNetwork,https://github.com/HeuristNetwork/heurist,GitHub,,,,,http://heuristnetwork.org/,,,,https://archive.org/details/github.com-HeuristNetwork-heurist_-_2021-03-01_11-18-04,
c35dc1,hsv-api,https://open-archaeo.info/post/hsv-api/,hsv-api,Historical Street View API,Standalone software,,,Site mapping|Public archaeology|Drivers and IO,openhistorymap,https://github.com/openhistorymap/hsv-api,GitHub,,,,,https://visions.ofthepast.org/,,,,,
9baa7a,idai-field,https://open-archaeo.info/post/idai-field/,iDAI.field,"The German Archaeological Institute's (DAI) new take on a field research documentation system. Combining features of GIS, photo management, and database management systems in a unique and integrating manner, it aims at facilitating archaeological workflows by reducing the overhead of using multiple systems. Developed in-house by the DAI's information technology department, it targets primarily the needs of the institute's excavations, older ones as well as those to come. Yet, due to the nature of its adjustable data model and the fact it is open source software, any interested third party is free to reuse and adjust it to their needs.",Standalone software,,,Data management,daiinst,https://github.com/dainst/idai-field,GitHub,,,,,https://field.dainst.org/#/,,,,https://archive.org/details/github.com-dainst-idai-field_-_2021-07-06_16-20-43,
aa1f20,idaifieldr,https://open-archaeo.info/post/idaifieldr/,idaifieldR,The goal of idaifieldR is to flexibly get data from the idaifield database into R.,Packages and libraries,R,language,API interfaces and web scrapers,lsteinmann,https://github.com/lsteinmann/idaifieldR,GitHub,,,,,,,,,https://archive.org/details/github.com-lsteinmann-idaifieldR_-_2021-04-13_16-34-48,
70f615,iosacal,https://open-archaeo.info/post/iosacal/,IOSACal,Iosacal is an open source tool for radiocarbon calibration,Standalone software,,,"Radiocarbon dating, calibration and sequencing",iosa,https://codeberg.org/steko/iosacal,Codeberg,https://pypi.org/project/iosacal/,PyPI,10.5281/zenodo.630455,,https://iosacal.readthedocs.io/en/latest/,,,,https://archive.org/details/codeberg.org-steko-iosacal_-_2021-01-28_00-04-29,
122259,iraq-mortar,https://open-archaeo.info/post/iraq-mortar/,Iraq_mortar,Enables the creation of a high quality 3D model of an archaeological artefact via process known as photo-masking.,Packages and libraries,Python,language,3D modelling|Shape recognition,apalmisano82,https://github.com/apalmisano82/Iraq_mortar,GitHub,,,,,,,,,https://archive.org/details/github.com-apalmisano82-Iraq_mortar_-_2017-03-17_18-27-31,
ea0ba7,isopleuros,https://open-archaeo.info/post/isopleuros/,isopleuros,Ternary plots made simple.,Packages and libraries,R,language,Diagrams and visualizations,nfrerebeau,https://codeberg.org/tesselle/isopleuros,Codeberg,https://CRAN.R-project.org/package=isopleuros,CRAN,10.5281/zenodo.7940389,,https://packages.tesselle.org/isopleuros/,,,,,
78afae,ithaca,https://open-archaeo.info/post/ithaca/,ithaca,Restoring and attributing ancient texts using deep neural networks.,Packages and libraries,Python,language,Literary analysis and epigraphy|Shape recognition,deepmind,https://github.com/deepmind/ithaca,GitHub,,,,,,,,,,
399062,joint-disease-tool,https://open-archaeo.info/post/joint-disease-tool/,joint-disease-tool,"Interactively guides the user through a number of questions, ending in a specific pathology diagnosis.",Packages and libraries,,,Biological anthropology,alexbrandsen,https://github.com/alexbrandsen/joint-disease-tool,GitHub,,,,,,,,,,
039166,katun,https://open-archaeo.info/post/katun/,katun,Tools for converting between Maya and Western calendars.,Standalone software,,,Chronological modelling,jgregoriods,https://github.com/jgregoriods/katun,GitHub,,,,,https://jgregoriods.github.io/katun/,,,,https://archive.org/details/github.com-jgregoriods-katun_-_2021-05-27_03-02-18,
39d5ae,kidstats,https://open-archaeo.info/post/kidstats/,kidstats,Shiny application that provides subadult age estimations based on dental and skeletal development and skeletal diaphyseal metrics using pre-optimized mixed cumulative probit models.,Scripts,R,language,Biological anthropology,ElaineYChu,https://github.com/ElaineYChu/kidstats,GitHub,,,,,,,,,,
0a45b9,la-icp-ms-routines-fmnh,https://open-archaeo.info/post/la-icp-ms-routines-fmnh/,LA_ICP_MS-Routines_FMNH,Routines to read and analyze la-icp-ms data from the field museum's elemental analysis facility,Scripts,R,language,Educational resources and practical guides,ajupton,https://github.com/ajupton/LA_ICP_MS-Routines_FMNH,GitHub,,,,,,,,,https://archive.org/details/github.com-ajupton-LA_ICP_MS-Routines_FMNH_-_2018-10-20_19-02-22,
c7c4e7,le-stratifiant,https://open-archaeo.info/post/le-stratifiant/,Le Stratifiant,Application for creating stratigraphic diagrams and checking the consistency of the chronostratigraphic recording.,Packages and libraries,Microsoft Excel,host application,Harris matrix,Bruno Desachy,,,,,,,https://abp.hypotheses.org/3965,,,,,
28f33d,leastcostpath,https://open-archaeo.info/post/leastcostpath/,leastcostpath,"Provides the functionality to calculate least cost paths (lcps) which are often, but not exclusively, used in archaeological research. This package can be used to apply multiple cost functions when approximating the difficulty of moving across a landscape, as well as taking into account traversing across slope and other costs such as landscape features. This package also provides functionality to validate the accuracy of the computed lcp relative to another path.",Packages and libraries,R,language,Spatial analysis,josephlewis,https://github.com/josephlewis/leastcostpath,GitHub,,,,,,,,,https://archive.org/details/github.com-josephlewis-leastcostpath_-_2021-01-28_18-03-22,
a000a4,lecaar,https://open-archaeo.info/post/lecaar/,lecAAR,"Tool for calculating the largest empty circles and estimation of archaeological sites theoretically to be expected in region of interest, an implementation of the method published by Andreas Zimmermann and Karl Peter Wendt (2003).",Packages and libraries,R,language,Statistical analysis|Spatial analysis,yesdavid|nevrome|nmueller18|whamer|dakni,https://github.com/ISAAKiel/lecAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-lecAAR_-_2019-07-29_12-28-26,
f9a0d1,lithic3dslicer,https://open-archaeo.info/post/lithic3dslicer/,lithic3dslicer,.obj slicing for lithic 3d morphometrics.,Scripts,R,language,Artefact morphology,kotdijian,https://github.com/kotdijian/lithic3dslicer,GitHub,,,,,,,,,https://archive.org/details/github.com-kotdijian-lithic3dslicer_-_2019-06-23_01-39-40,
d1e319,lithics3d,https://open-archaeo.info/post/lithics3d/,Lithics3D,An r package for processing and analyzing 3d scans of archaeological lithics.,Packages and libraries,R,language,3D modelling,cornelmpop,https://github.com/cornelmpop/Lithics3D,GitHub,,,,,,,,,https://archive.org/details/github.com-cornelmpop-Lithics3D_-_2019-05-03_13-16-34,
23d624,long-bone-diaphyseal-csg-toolkit,https://open-archaeo.info/post/long-bone-diaphyseal-csg-toolkit/,long-bone-diaphyseal-CSG-Toolkit,A GNU Octave toolkit for analyzing diaphyseal long bone cross sectional geometry.,Scripts,MATLAB,language,Biological anthropology|Zooarchaeology,pr0m1th3as,https://github.com/pr0m1th3as/long-bone-diaphyseal-CSG-Toolkit,GitHub,,,,,,,,,https://archive.org/details/github.com-pr0m1th3as-long-bone-diaphyseal-CSG-Toolkit_-_2021-04-18_01-42-07,
dcf933,loomtart,https://open-archaeo.info/post/loomtart/,loomtaRt,Loom weight and thread calculations for textile archaeology.,Packages and libraries,R,language,Textile archaeology,lsteinmann,https://github.com/lsteinmann/loomtaRt,GitHub,,,,,,,,,,
bc1b31,mafa,https://open-archaeo.info/post/mafa/,mafa,"Computes morphological indices of spatial entities (e.g. parcels, buildings).",Packages and libraries,R,language,Spatial analysis,JGravier,https://github.com/JGravier/mafa,GitHub,,,,,https://jgravier.github.io/mafa/,,,,,
8017cb,mask-uav,https://open-archaeo.info/post/mask-uav/,Mask_UAV,"Software to annotate, train, using deep learning, and segment imagery data from UAVs or other platforms.",Packages and libraries,Python,language,Site mapping|Aerial and satellite imagery|Drones,maltaweel,https://github.com/maltaweel/Mask_UAV,GitHub,,,,,,,,,,
a9b0fa,maya-calendar,https://open-archaeo.info/post/maya-calendar/,maya-calendar,Tools for converting between Maya and Western calendars.,Standalone software,,,Chronological modelling,jgregoriods,https://github.com/jgregoriods/maya-calendar,GitHub,,,,,https://jgregoriods.github.io/maya-calendar/dist/,,,,https://archive.org/details/github.com-jgregoriods-maya-calendar_-_2021-05-27_02-40-14,
1b98b6,meshlab,https://open-archaeo.info/post/meshlab/,meshlab,"These tools are meant to help you render orthographic views of 3d models for archaeological publication by simplifying, segmenting, cleaning and rendering 3d meshes.",Standalone software,Meshlab,host application,3D modelling,KevinCain,https://github.com/KevinCain/meshlab,GitHub,,,,,,,,,https://archive.org/details/github.com-KevinCain-meshlab_-_2016-10-29_04-39-53,
7a4843,mortaar,https://open-archaeo.info/post/mortaar/,mortAAR,Analysis of archaeological mortality data.,Packages and libraries,R,language,Zooarchaeology,ISAAKiel,https://github.com/ISAAKiel/mortAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-mortAAR_-_2021-01-06_22-00-39,
043735,mtreering,https://open-archaeo.info/post/mtreering/,MtreeRing,A tool for automatically measuring tree-ring width using image processing techniques.,Packages and libraries,R,language,Bits and bobs,ropensci,https://github.com/ropensci/MtreeRing,GitHub,,,,,https://ropensci.github.io/MtreeRing/,,,,https://archive.org/details/github.com-ropensci-MtreeRing_-_2020-06-09_18-41-07,
fbe694,naa-analytical-dashboard,https://open-archaeo.info/post/naa-analytical-dashboard/,NAA analytical dashboard,Analytical dashboard for conducting various analysis to group and assess groupings for neutron activation analytical chemical compositional data,Scripts,R,language,Instrumental Neutron activation analysis,mpeeples2008,https://github.com/mpeeples2008/NAA_analytical_dashboard,GitHub,,,,,http://nsls-ii.github.io/PyXRF/,,,,https://archive.org/details/github.com-mpeeples2008-NAA_analytical_dashboard_-_2018-10-24_03-38-28,
403337,nearpresence,https://open-archaeo.info/post/nearpresence/,nearpresence,"Implements Near Presence Cluster Analysis, a statistical method for identifying spatial clustering within presence / absence data observed in irregularly distributed areal observation units.",Packages and libraries,R,language,Statistical analysis|Spatial analysis,eweaverdyck,https://github.com/eweaverdyck/nearpresence,GitHub,,,,,,,,,,
3304c8,neolithicr,https://open-archaeo.info/post/neolithicr/,neolithicR,"Shiny app to search and filter radiocarbon dates from various source databases, based on the R package c14bazAAR.",Scripts,R,language,"API interfaces and web scrapers|Radiocarbon dating, calibration and sequencing",nevrome|dirkseidensticker,https://github.com/nevrome/neolithicR,GitHub,,,,,https://www.neolithicrc.de,,,,https://archive.org/details/github.com-nevrome-neolithicR_-_2019-11-18_08-37-30,
742567,non-metric-trait-analysis,https://open-archaeo.info/post/non-metric-trait-analysis/,non-metric-trait-analysis,A set of GNU Octave functions for biodistance analysis based on non-metric traits.,Scripts,MATLAB,language,Biological anthropology|Zooarchaeology,pr0m1th3as,https://github.com/pr0m1th3as/non-metric-trait-analysis,GitHub,,,,,,,,,https://archive.org/details/github.com-pr0m1th3as-non-metric-trait-analysis_-_2018-03-08_14-05-12,
f62661,odk-forms-archaeology,https://open-archaeo.info/post/odk-forms-archaeology/,ODK-forms-archaeology,Forms for the Open Data Kit mobile data collection app.,Packages and libraries,Open Data Kit,host application,Templates|Data collection,isaacullah,https://github.com/isaacullah/ODK-forms-archaeology,GitHub,,,,,,,,,https://archive.org/details/github.com-isaacullah-ODK-forms-archaeology_-_2021-01-11_23-33-22,
21cac6,open-history-map,https://open-archaeo.info/post/open-history-map/,Open History Map,A web-GIS platform containing spatial historical and archaeological data.,Standalone software,,,Site mapping|Public archaeology,openhistorymap,https://github.com/openhistorymap,GitHub,,,,,http://www.openhistorymap.org/,,,,,
f39248,open-context-py,https://open-archaeo.info/post/open-context-py/,open-context-py,"This project represents the current evolution of open context. It's intended to be an easier to maintain code-base, and to make the data published by open context easier to maintain.",Standalone software,,,Platforms and publications,ekansa,https://github.com/ekansa/open-context-py,GitHub,,,,,,,,,https://archive.org/details/github.com-ekansa-open-context-py_-_2021-02-01_02-54-37,
414271,openlidartoolbox,https://open-archaeo.info/post/openlidartoolbox/,OpenLidarToolbox,A QGIS plug-in that provides one-step-processing of airborne LiDAR data from point cloud to LiDAR visualisations.,Packages and libraries,QGIS,host application,LiDAR|Aerial and satellite imagery|Drivers and IO,stefaneichert,https://github.com/stefaneichert/OpenLidarToolbox,GitHub,,,,,,,,,,
7f84bd,osl-calibration,https://open-archaeo.info/post/osl-calibration/,osl_calibration.r,Osl_calibration,Scripts,R,language,Luminescence dating,benmarwick,https://gist.github.com/benmarwick/5f996a0f52ba1d92f76968119f941bd8,GitHub Gist,,,,,,,,,https://archive.org/details/gist.github.com-5f996a0f52ba1d92f76968119f941bd8_-_2016-05-10_07-53-04,
3cb78d,outliner-benmarwick,https://open-archaeo.info/post/outliner-benmarwick/,outliner,A simple app for tracing outlines of an irregular shape and exporting the coordinates of the outline.,Packages and libraries,R,language,Artefact morphology,benmarwick,https://github.com/benmarwick/outliner,GitHub,,,,,,,,,https://archive.org/details/github.com-benmarwick-outliner_-_2021-01-31_08-26-33,
d60b20,oxcaar,https://open-archaeo.info/post/oxcaar/,oxcAAR,A collection of functions that can be used to execute OxCal from within R.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing|Chronological modelling",MartinHinz|nevrome|dakni|ctietze91,https://github.com/ISAAKiel/oxcAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-oxcAAR_-_2021-07-05_16-54-08,
6b0b33,p2pperm,https://open-archaeo.info/post/p2pperm/,p2pPerm,A function for retrieving metrics for resistance-resilience from rcarbon permTest objects.,Scripts,R,language,"Radiocarbon dating, calibration and sequencing|Statistical analysis",philriris,https://github.com/philriris/p2pPerm,GitHub,,,,,,,,,https://archive.org/details/github.com-philriris-p2pPerm_-_2021-07-02_10-58-34,
5ef7cd,paleocore,https://open-archaeo.info/post/paleocore/,paleocore,Towards a data standard for paleoanthropology.,Standalone software,,,Platforms and publications,paleocore,https://github.com/paleocore/paleocore-retired,GitHub,,,,,https://paleocore.org/,,,,https://archive.org/details/github.com-paleocore-paleocore-retired_-_2018-01-05_20-00-41,
5a0925,paleocorer,https://open-archaeo.info/post/paleocorer/,paleocoreR,R package for interacting with the paleocore api,Packages and libraries,R,language,API interfaces and web scrapers,paleocore,https://github.com/paleocore/paleocoreR,GitHub,,,,,http://paleocore.github.io/paleocoreR/,,,,https://archive.org/details/github.com-paleocore-paleocoreR_-_2014-07-18_20-59-37,
84bc83,paleofire,https://open-archaeo.info/post/paleofire/,paleofire,An r package to analyse sedimentary charcoal records from the global charcoal database to reconstruct past biomass burning,Packages and libraries,R,language,API interfaces and web scrapers|Palaeoclimate modelling,oblarquez,https://github.com/oblarquez/paleofire,GitHub,,,,,https://www.gpwg.paleofire.org/,,,,https://archive.org/details/github.com-oblarquez-paleofire_-_2020-02-14_20-29-05,
c1d21f,pathaar,https://open-archaeo.info/post/pathaar/,pathAAR,"R package to reconstruct paths using archaeological monuments, model parameters of infrastructure and evaluate those parameters, model parameters of infrastructure and evaluate those parameters.",Packages and libraries,R,language,Spatial analysis,ISAAKiel,https://github.com/ISAAKiel/pathAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-pathAAR_-_2020-11-02_14-32-45,
03c958,photogrammetry-object-scannner,https://open-archaeo.info/post/photogrammetry-object-scannner/,photogrammetry-object-scannner,Created for the very-specific purpose of communicating via android with a raspberry pi running a scanner.,Standalone software,,,Photogrammetry,anatolian,https://github.com/anatolian/photogrammetry-object-scannner,GitHub,,,,,,,,,https://archive.org/details/github.com-anatolian-photogrammetry-object-scannner_-_2019-06-22_03-21-09,
3cace6,piwigo-3dhop,https://open-archaeo.info/post/piwigo-3dhop/,piwigo-3dhop,Piwigo plugin for viewing 3D models using 3DHOP.,Packages and libraries,Piwigo,host application,3D modelling,joeroe,https://github.com/joeroe/piwigo-3dhop,GitHub,,,,,,,,,https://archive.org/details/github.com-joeroe-piwigo-3dhop_-_2020-08-12_12-09-51,
eec153,plc,https://open-archaeo.info/post/plc/,PLC,Pure locational clustering.,Scripts,R,language,Statistical analysis,mpeeples2008,,,,,,,http://www.mattpeeples.net/modules/PLC.html,,,,,
d6593e,pleistodistr,https://open-archaeo.info/post/pleistodistr/,PleistoDistR,Distance matrices between islands normalised over Pleistocene time. A complete ground-up rebuild of PleistoDist for use with R.,Packages and libraries,R,language,Spatial analysis,g33k5p34k,https://github.com/g33k5p34k/PleistoDistR,GitHub,,,,,,,,,,
71d5d1,polychron,https://open-archaeo.info/post/polychron/,PolyChron,Analysis and archiving of archaeological dating evidence.,Standalone software,Python,language,Chronological modelling|Harris matrix,bryonymoody,https://github.com/bryonymoody/PolyChron,GitHub,,,,,https://bryonymoody.github.io/PolyChron/,,,,,
aa8087,postaar,https://open-archaeo.info/post/postaar/,postAAR,"An automated process to detect buildings within large sets of postholes in multi-occupational sites, similar to the obsolete Windows-software ""posthole"" by Irwin Scollar.",Packages and libraries,R,language,Shape recognition,nmueller18|chrinne,https://github.com/ISAAKiel/postAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-postAAR_-_2019-05-06_12-38-44,
b5110c,postaar-python,https://open-archaeo.info/post/postaar-python/,postAAR-python,Python implementation of postAAR.,Packages and libraries,Python,language,Shape recognition,chrinne|WerthersEchte,https://github.com/ISAAKiel/postAAR-python,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-postAAR-python_-_2020-12-16_15-22-01,
e2667b,predictsource,https://open-archaeo.info/post/predictsource/,predictSource,"A package to analyze data used to determine whether samples from multiple sources can be separated, to predict the sources of samples from unknown sources, and to evaluation the validity of those predictions. Sample data can include both quantitative and qualitative data. The package includes functions for creating an analysis file from multiple files and exploratory data analysis, as well as multivariate statistical methods to determine source separation, predict sources of unknown samples, and evaluate the validity of the predictions (principal components, classification trees, and random forests).",Packages and libraries,R,language,Statistical analysis,benmarwick,https://github.com/benmarwick/predictSource,GitHub,,,,,,,,,https://archive.org/details/github.com-benmarwick-predictSource_-_2020-06-23_20-14-59,
970c93,pypofatu,https://open-archaeo.info/post/pypofatu/,pypofatu,A python package to curate Pofatu data.,Packages and libraries,Python,language,Drivers and IO|Geoarchaeology|Datasets,pofatu,https://github.com/pofatu/pypofatu,GitHub,,,,,,,,,,
1d3f71,pypotterylens,https://open-archaeo.info/post/pypotterylens/,PyPotteryLens,"Provides a comprehensive suite of tools for processing, detecting, and analyzing pottery fragments from scanned documents.",Standalone software,Python,language,Artefact morphology|Shape recognition|Machine learning,lrncrd,https://github.com/lrncrd/PyPotteryLens,GitHub,,,,,,,,,,
365985,qgis-topographic-networks,https://open-archaeo.info/post/qgis-topographic-networks/,QGIS-topographic-networks,"Models relationships between elements in a terrain model, connecting pixels according to their height difference.",Packages and libraries,QGIS,host application,Spatial analysis,zoran-cuckovic,https://github.com/zoran-cuckovic/QGIS-topographic-networks,GitHub,,,,,,,,,https://archive.org/details/github.com-zoran-cuckovic-QGIS-topographic-networks_-_2016-06-29_12-43-38,
692e63,qgis-visibility-analysis,https://open-archaeo.info/post/qgis-visibility-analysis/,QGIS-visibility-analysis,"Calculates visible surface from a given observer point over a digital elevation model. The plugin is intended for more complex modelling, such as the depth below the visible horizon or generation of intervisibilty networks between groups of points. It is particularly performant for multiple viewshed calculations form a set of fixed points.",Packages and libraries,QGIS,host application,Spatial analysis|Viewshed analysis,zoran-cuckovic,https://github.com/zoran-cuckovic/QGIS-visibility-analysis,GitHub,,,,,http://www.zoran-cuckovic.from.hr/QGIS-visibility-analysis/,,,,https://archive.org/details/github.com-zoran-cuckovic-QGIS-visibility-analysis_-_2021-01-14_19-11-48,
5700bb,quantaar,https://open-archaeo.info/post/quantaar/,quantAAR,R Library for Quantitative Analysis in Archaeology.,Packages and libraries,R,language,Statistical analysis,ISAAKiel,https://github.com/ISAAKiel/quantAAR,GitHub,,,,,,,,,https://archive.org/details/github.com-ISAAKiel-quantAAR_-_2020-07-09_13-14-14,
655002,quantatools,https://open-archaeo.info/post/quantatools/,quantatools,Finding quantum in archaeological data using cosine quantogram and related statistical methods.,Packages and libraries,R,language,Statistical analysis,maciejkasinski,https://github.com/maciejkasinski/quantatools,GitHub,,,10.5281/zenodo.2566606.svg,,,,,,,
fe3ab4,quantum-archeo,https://open-archaeo.info/post/quantum-archeo/,quantum-archeo,Set of quantitative tools for finding a common measurement unit (quantum) in archeological research.,Scripts,R,language,Statistical analysis,maciejkasinski,https://github.com/maciejkasinski/quantum-archeo,GitHub,,,,,,,,,,
e1dadc,rbacon,https://open-archaeo.info/post/rbacon/,rbacon,"A package for Bayesian age-depth modelling of sediment cores, constrained by prior information on sedimentation rates and their variability.",Packages and libraries,R,language,"Chronological modelling|Radiocarbon dating, calibration and sequencing",Maarten14C,https://github.com/Maarten14C/rbacon,GitHub,https://CRAN.R-project.org/package=rbacon,CRAN,,,,,,,,
5c354b,rcarb,https://open-archaeo.info/post/rcarb/,Rcarb,The r package 'rcarb' provides a collection of various r functions to model dose rates in carbonate-rich samples. The package is a translation of the 'matlab' program carb by roger p. Nathan,Packages and libraries,R,language,Luminescence dating,R-Lum,https://github.com/R-Lum/RCarb,GitHub,,,,,,,,,https://archive.org/details/github.com-R-Lum-RCarb_-_2021-01-03_12-21-09,
4702d5,recexcavaar,https://open-archaeo.info/post/recexcavaar/,recexcavAAR,R package for 3d reconstruction of archaeological excavations.,Packages and libraries,R,language,3D modelling,ISAAKiel,https://github.com/ISAAKiel/recexcavAAR/,GitHub,https://CRAN.R-project.org/package=recexcavAAR,CRAN,,,,,,,https://archive.org/details/github.com-ISAAKiel-recexcavAAR_-_2020-07-09_13-15-10,
180534,recmod,https://open-archaeo.info/post/recmod/,recmod,Tools for estimating parameters for Radiocarbon-dated Event Count (REC) Models.,Packages and libraries,R,language,"Chronological modelling|Radiocarbon dating, calibration and sequencing",wccarleton,https://github.com/wccarleton/recmod,GitHub,,,,,,,,,,
89fd11,rekrei,https://open-archaeo.info/post/rekrei/,rekrei,Platform for crowdsourcing the digital recreation of lost heritage,Standalone software,,,Platforms and publications,rekrei,https://github.com/rekrei/rekrei,GitHub,,,,,,,,,https://archive.org/details/github.com-rekrei-rekrei_-_2021-01-14_19-27-48,
ff43e4,rgpr,https://open-archaeo.info/post/rgpr/,RGPR,"Rgpr is a free and open-source software package to read, export, analyse, process and visualise ground-penetrating radar (gpr) data",Packages and libraries,R,language,Geophysical survey,emanuelhuber,https://github.com/emanuelhuber/RGPR,GitHub,,,,,http://emanuelhuber.github.io/RGPR/,,,,https://archive.org/details/github.com-emanuelhuber-RGPR_-_2021-02-08_18-17-57,
f59dcc,rjradiocarbon,https://open-archaeo.info/post/rjradiocarbon/,RJradiocarbon,Radiocarbon calibration of multiple 14C samples using reversible jump poisson process.,Packages and libraries,R,language,"Radiocarbon dating, calibration and sequencing",sara-amira-alassam,https://github.com/sara-amira-alassam/RJradiocarbon,GitHub,,,,,,,,,,
5d026e,rock-art-transfer-learning,https://open-archaeo.info/post/rock-art-transfer-learning/,rock-art-transfer-learning,Reconstructing rock art chronology with transfer learning,Packages and libraries,Python,language,Shape recognition|Chronological modelling|Iconography,keeeal,https://github.com/keeeal/rock-art-transfer-learning,GitHub,,,,,,,,,,
ea75da,rockart-textanalysis,https://open-archaeo.info/post/rockart-textanalysis/,rockart-textanalysis,A text analysis program to explore online content about prehistoric rock art.,Packages and libraries,Python,language,Public archaeology|Machine learning,lakillo,https://github.com/lakillo/rockart-textanalysis,GitHub,,,,,,,,,,
bb1577,rti,https://open-archaeo.info/post/rti/,rti,"Series of common tols used by most reflectance transformation imaging (rti) projects, plus some custom programs to help with the workflow from the camera to the output.",Scripts,Python,language,Photogrammetry,kmartinez,https://github.com/kmartinez/rti,GitHub,,,,,https://custom-imaging.co.uk/software/,,,,https://archive.org/details/github.com-kmartinez-rti_-_2019-05-29_15-38-12,
aab333,ruby-radiocarbon,https://open-archaeo.info/post/ruby-radiocarbon/,ruby-radiocarbon,Ruby gem for fast radiocarbon calibration.,Packages and libraries,Ruby,language,"Radiocarbon dating, calibration and sequencing",joeroe,https://github.com/joeroe/ruby-radiocarbon,GitHub,,,,,,,,,,
634a7f,rxylib,https://open-archaeo.info/post/rxylib/,rxylib,R package: wrapper for the c+library xylib,Packages and libraries,R,language,Luminescence dating,R-Lum,https://github.com/R-Lum/rxylib,GitHub,,,,,,,,,https://archive.org/details/github.com-R-Lum-rxylib_-_2021-01-03_13-06-26,
5f2abc,scem,https://open-archaeo.info/post/scem/,SCEM,Performs the Splitting-Coalescence-Estimation Method to model birth seasonality in studies of herd animals.,Packages and libraries,R,language,Zooarchaeology|Stable isotope analysis,kserkcho|Hannah Chazin|Soudeep Deb|Joshua Falk|Arun Srinivasan,https://github.com/kserkcho/SCEM,GitHub,https://CRAN.R-project.org/package=SCEM,CRAN,,,,,,,,
adccba,scientific-toolkit,https://open-archaeo.info/post/scientific-toolkit/,scientific-toolkit,"Extensible toolkit for geoarchaeological analysis, with a strong emphasis on geochemical provenance methods.",Standalone software,Python,language,Geoarchaeology|X-Ray Fluorescence|Schemas and ontologies|Drivers and IO,sefy76,https://gitlab.com/sefy76/scientific-toolkit,GitLab,,,,,,,,,,
f6e3fc,scroll-viewer,https://open-archaeo.info/post/scroll-viewer/,Scroll Viewer,Viewer for the Herculaneum Papyri segments.,Standalone software,,,Literary analysis and epigraphy|3D modelling,atiro,https://github.com/atiro/scroll-viewer,GitHub,,,,,,,,,,
106d3a,seriation-clipo,https://open-archaeo.info/post/seriation-clipo/,Seriation,"Algorithms, implementations, manuscripts, and test cases for iterative deterministic frequency seriation done by agglomeration.",Packages and libraries,R,language,Statistical analysis|Seriation,clipo,https://github.com/clipo/Seriation,GitHub,,,,,,,,,https://archive.org/details/github.com-clipo-Seriation_-_2015-04-07_22-44-25,
f2f7fa,sexest,https://open-archaeo.info/post/sexest/,SexEst,Uses machine learning models to predict the Sex of unknown skeletons based on their cranial and postcranial measurements.,Packages and libraries,Python,language,Biological anthropology|Shape recognition,cconsta1,https://github.com/cconsta1/SexEst,GitHub,,,,,,,,,,
eabdf3,sherd-classification-models-and-code,https://open-archaeo.info/post/sherd-classification-models-and-code/,Sherd_classification_Models_and_Code,"This repository contains the Convolutional Neural Network (CNN) models and code used and developed by the Arch-I-Scan Project, towards automatic classification of sherd material.",Standalone software,Python,language,Machine learning|Ceramic analysis,ArchiScn,https://github.com/ArchiScn/Sherd_classification_Models_and_Code,GitHub,,,,,,,,,,
21238f,shiny-drac,https://open-archaeo.info/post/shiny-drac/,shiny_DRAC,Graphical interface for drac,Standalone software,,,Luminescence dating,dstreble,https://github.com/dstreble/shiny_DRAC,GitHub,,,,,,,,,https://archive.org/details/github.com-dstreble-shiny_DRAC_-_2016-11-02_16-04-27,
e56c2f,shiny-tldating,https://open-archaeo.info/post/shiny-tldating/,shiny_Tldating,Shiny app for tl dating,Scripts,R,language,Luminescence dating,dstreble,https://github.com/dstreble/shiny_TLdating,GitHub,,,,,,,,,https://archive.org/details/github.com-dstreble-shiny_TLdating_-_2016-11-02_16-04-05,
